algorithm,seed,exp_name,phase,args_id,n_train_domains,sample_size_per_domain,imbalance_type,train_envs,train_env_sizes,test_env,metric,model_selection,value
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.6,acc,best,0.6724
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.6,acc,final,0.6715
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.6,loss,best,0.6458209455013275
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.6,loss,final,0.6438347101211548
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.7,acc,best,0.6756
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.7,acc,final,0.6756
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.7,loss,best,0.6456283032894135
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.7,loss,final,0.643609493970871
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.8,acc,best,0.6785
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.8,acc,final,0.6783
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.8,loss,best,0.6456472873687744
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.8,loss,final,0.6437395811080933
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.9,acc,best,0.6718
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.9,acc,final,0.6715
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.9,loss,best,0.6478495895862579
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.9,loss,final,0.6461779177188873
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,1.0,acc,best,0.67
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,1.0,acc,final,0.6695
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,1.0,loss,best,0.6479522287845612
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,1.0,loss,final,0.6463068425655365
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,avg_domain,acc,best,0.6727272727272727
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,worst_domain,acc,best,0.6581
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,best_domain,acc,best,0.6852
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,avg_domain,acc,final,0.6728545454545455
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,worst_domain,acc,final,0.6597
iro,2,e0_repro_small,reproduction,4f8ba8c67856080c71183a90cbc3b455,4,,,"[0.1, 0.2, 0.5, 0.9]",,best_domain,acc,final,0.6856
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.0,acc,best,0.7243
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.0,acc,final,0.726
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.0,loss,best,0.5859841406345367
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.0,loss,final,0.5912959575653076
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.1,acc,best,0.7158
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.1,acc,final,0.7166
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.1,loss,best,0.5991575121879578
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.1,loss,final,0.6135563552379608
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.2,acc,best,0.7179
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.2,acc,final,0.7112
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.2,loss,best,0.6089873611927032
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.2,loss,final,0.629346489906311
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.3,acc,best,0.714
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.3,acc,final,0.7045
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.3,loss,best,0.6146767735481262
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.3,loss,final,0.6418074071407318
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.4,acc,best,0.7085
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.4,acc,final,0.6957
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.4,loss,best,0.6239031255245209
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.4,loss,final,0.6611798107624054
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.5,acc,best,0.7193
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.5,acc,final,0.7014
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.5,loss,best,0.6163381636142731
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.5,loss,final,0.6597509384155273
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.6,acc,best,0.7046
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.6,acc,final,0.684
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.6,loss,best,0.6380538046360016
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.6,loss,final,0.6875851154327393
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.7,acc,best,0.702
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.7,acc,final,0.6784
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.7,loss,best,0.6348353624343872
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.7,loss,final,0.6927448213100433
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.8,acc,best,0.6987
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.8,acc,final,0.6704
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.8,loss,best,0.6555405855178833
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.8,loss,final,0.7242181301116943
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.9,acc,best,0.6926
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.9,acc,final,0.6607
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.9,loss,best,0.6614171862602234
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.9,loss,final,0.7394625544548035
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,1.0,acc,best,0.6872
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,1.0,acc,final,0.6528
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,1.0,loss,best,0.6679975092411041
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,1.0,loss,final,0.7526728808879852
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,avg_domain,acc,best,0.7077181818181818
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,worst_domain,acc,best,0.6872
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,best_domain,acc,best,0.7243
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,avg_domain,acc,final,0.6910636363636363
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,worst_domain,acc,final,0.6528
groupdro,2,e0_repro_small,reproduction,22cdaa3bc7e46835330a3d2597dd7358,4,,,"[0.1, 0.2, 0.5, 0.9]",,best_domain,acc,final,0.726
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.0,acc,best,0.7629
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.0,acc,final,0.7541
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.0,loss,best,0.47424831986427307
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.0,loss,final,0.5191221237182617
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.1,acc,best,0.7489
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.1,acc,final,0.7404
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.1,loss,best,0.5027876794338226
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.1,loss,final,0.5585113167762756
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.2,acc,best,0.7472
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.2,acc,final,0.7312
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.2,loss,best,0.5243763625621796
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.2,loss,final,0.5793617367744446
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.3,acc,best,0.7371
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.3,acc,final,0.7191
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.3,loss,best,0.5466019511222839
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.3,loss,final,0.6058088541030884
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.4,acc,best,0.714
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.4,acc,final,0.6901
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.4,loss,best,0.5876253545284271
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.4,loss,final,0.6585183441638947
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.5,acc,best,0.7155
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.5,acc,final,0.6905
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.5,loss,best,0.6049914658069611
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.5,loss,final,0.6753705739974976
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.6,acc,best,0.7014
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.6,acc,final,0.6708
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.6,loss,best,0.6358401477336884
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.6,loss,final,0.713958352804184
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.7,acc,best,0.6972
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.7,acc,final,0.6601
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.7,loss,best,0.659009724855423
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.7,loss,final,0.7365251779556274
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.8,acc,best,0.6897
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.8,acc,final,0.6466
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.8,loss,best,0.6808502078056335
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.8,loss,final,0.7676518559455872
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.9,acc,best,0.6686
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.9,acc,final,0.6259
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.9,loss,best,0.71664759516716
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,0.9,loss,final,0.811187207698822
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,1.0,acc,best,0.6614
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,1.0,acc,final,0.6113
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,1.0,loss,best,0.7431124746799469
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,1.0,loss,final,0.8431124091148376
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,avg_domain,acc,best,0.7130818181818182
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,worst_domain,acc,best,0.6614
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,best_domain,acc,best,0.7629
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,avg_domain,acc,final,0.6854636363636364
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,worst_domain,acc,final,0.6113
erm,2,e0_repro_small,reproduction,4c6f12dc6539a5056273eab78bc2ef40,4,,,"[0.1, 0.2, 0.5, 0.9]",,best_domain,acc,final,0.7541
erm,2,e1_domain_count_small,domain_count,4885f02077db08aaf7060cc1cf7ddf1c,2,,,"[0.1, 0.2]",,0.0,acc,best,0.9622
erm,2,e1_domain_count_small,domain_count,4885f02077db08aaf7060cc1cf7ddf1c,2,,,"[0.1, 0.2]",,0.0,acc,final,0.9622
erm,2,e1_domain_count_small,domain_count,4885f02077db08aaf7060cc1cf7ddf1c,2,,,"[0.1, 0.2]",,0.0,loss,best,0.14522784948349
erm,2,e1_domain_count_small,domain_count,4885f02077db08aaf7060cc1cf7ddf1c,2,,,"[0.1, 0.2]",,0.0,loss,final,0.1452278345823288
erm,2,e1_domain_count_small,domain_count,4885f02077db08aaf7060cc1cf7ddf1c,2,,,"[0.1, 0.2]",,0.1,acc,best,0.8757
erm,2,e1_domain_count_small,domain_count,4885f02077db08aaf7060cc1cf7ddf1c,2,,,"[0.1, 0.2]",,0.1,acc,final,0.8757
erm,2,e1_domain_count_small,domain_count,4885f02077db08aaf7060cc1cf7ddf1c,2,,,"[0.1, 0.2]",,0.1,loss,best,0.31960463523864746
erm,2,e1_domain_count_small,domain_count,4885f02077db08aaf7060cc1cf7ddf1c,2,,,"[0.1, 0.2]",,0.1,loss,final,0.31960463523864746
erm,2,e1_domain_count_small,domain_count,4885f02077db08aaf7060cc1cf7ddf1c,2,,,"[0.1, 0.2]",,0.2,acc,best,0.788
erm,2,e1_domain_count_small,domain_count,4885f02077db08aaf7060cc1cf7ddf1c,2,,,"[0.1, 0.2]",,0.2,acc,final,0.788
erm,2,e1_domain_count_small,domain_count,4885f02077db08aaf7060cc1cf7ddf1c,2,,,"[0.1, 0.2]",,0.2,loss,best,0.4995843172073364
erm,2,e1_domain_count_small,domain_count,4885f02077db08aaf7060cc1cf7ddf1c,2,,,"[0.1, 0.2]",,0.2,loss,final,0.49958430230617523
erm,2,e1_domain_count_small,domain_count,4885f02077db08aaf7060cc1cf7ddf1c,2,,,"[0.1, 0.2]",,0.3,acc,best,0.7089
erm,2,e1_domain_count_small,domain_count,4885f02077db08aaf7060cc1cf7ddf1c,2,,,"[0.1, 0.2]",,0.3,acc,final,0.7089
erm,2,e1_domain_count_small,domain_count,4885f02077db08aaf7060cc1cf7ddf1c,2,,,"[0.1, 0.2]",,0.3,loss,best,0.6499411761760712
