condition,algorithm,lambda_label,avg_accuracy_mean,avg_accuracy_std,worst_accuracy_mean,worst_accuracy_std,tail_accuracy_mean,tail_accuracy_std,head_accuracy_mean,head_accuracy_std,head_tail_gap_mean,head_tail_gap_std,empirical_cvar_a05_mean,empirical_cvar_a05_std,deployment_cvar_a05_mean,deployment_cvar_a05_std,cvar_gap_a05_mean,cvar_gap_a05_std,empirical_cvar_a075_mean,empirical_cvar_a075_std,deployment_cvar_a075_mean,deployment_cvar_a075_std,cvar_gap_a075_mean,cvar_gap_a075_std,empirical_cvar_a09_mean,empirical_cvar_a09_std,deployment_cvar_a09_mean,deployment_cvar_a09_std,cvar_gap_a09_mean,cvar_gap_a09_std
missing_tail,erm,none,0.5462836363636363,0.004121769458748766,0.15314,0.012806756029533788,0.23298000000000002,0.013449052011201385,0.8638600000000001,0.004205115931814487,0.63088,0.014697516797064715,0.7157163042575121,0.05634145192619303,3.1248406012852987,0.18552653825358942,2.4091242970277866,0.13162561271950082,0.7157163042575121,0.05634145192619303,3.720416108767192,0.22857900464849168,3.0046998045096798,0.17417625315565097,1.2488390490412713,0.07711771749453808,3.9179816365242006,0.23911591539964125,2.6691425874829293,0.169191898302556
missing_tail,groupdro,none,0.5736018181818182,0.0022151189733546654,0.24314,0.008018915138595747,0.31114,0.009556568421771468,0.8406600000000001,0.005758732499430786,0.52952,0.007572450065863714,0.5532303251326084,0.026360541999842738,1.9748075822989144,0.13155818418699147,1.421577257166306,0.10779552494876951,0.5532303251326084,0.026360541999842738,2.3256318847338364,0.16799666295716228,1.772401559601228,0.14411999025015595,0.8704148828983307,0.04670933750181448,2.442340302467346,0.17447578405968753,1.5719254195690155,0.13166046855000374
missing_tail,inftask,none,0.6393381818181818,0.009166371795908533,0.41606000000000004,0.025853394361282638,0.45633999999999997,0.021940442110404232,0.8593,0.010297329750959735,0.40295999999999993,0.027468309012387344,0.5129725567996501,0.01987416732393768,0.7823333710432052,0.02008999046606473,0.26936081424355496,0.027644300303210478,0.5129725567996501,0.01987416732393768,0.8473068575064342,0.027196765294443925,0.33433430070678405,0.0338992433513145,0.571975439786911,0.01318806033027348,0.8674729704856873,0.02903052070682261,0.2954975306987762,0.03048906799391434
missing_tail,irm,none,0.6119781818181819,0.008402426351658316,0.38512,0.04731899195883193,0.43187999999999993,0.03881291022327492,0.79558,0.023791111785706864,0.3637,0.06175880504025315,0.5841380141675472,0.01494895808151749,1.5123735378185905,0.27656091369546876,0.9282355236510433,0.27336415641582906,0.5841380141675472,0.01494895808151749,1.7410513520240787,0.35263345304066857,1.1569133378565313,0.3491953564083402,0.7946174442768097,0.06305441895338418,1.8181788682937623,0.3708821994212465,1.0235614240169526,0.3093286683893513
missing_tail,iro,none,0.6411690909090908,0.010005262251798932,0.41854,0.028742790400376948,0.45953999999999995,0.02406611726058026,0.86514,0.0067404005815678335,0.4056,0.026639913663523782,0.5116864740848541,0.014031349278607575,0.7787171065807341,0.030346866322097776,0.26703063249588,0.03565163516640931,0.5116864740848541,0.014031349278607575,0.8403497835000359,0.042020141436860406,0.3286633094151816,0.04684795220023265,0.5721862018108368,0.009531311808166994,0.8609421670436859,0.04579298636149238,0.28875596523284913,0.04780820104520411
near_missing_tail,erm,none,0.5464581818181818,0.002785548597984801,0.15268,0.009057979907242011,0.22844000000000003,0.008479563668019718,0.86304,0.004928285706003646,0.6346,0.012979214151866045,0.726075994297862,0.04577115778634502,3.1078032016754147,0.13318709954450786,2.3817272073775526,0.08844492391030553,1.198787671327591,0.06367149176643896,3.6993940591812136,0.15741439031448706,2.500606387853623,0.09535104007901149,1.198787671327591,0.06367149176643896,3.9032948851585387,0.17320301743267585,2.704507213830948,0.1113126538005066
near_missing_tail,groupdro,none,0.5862127272727273,0.0013626147688413574,0.29066000000000003,0.0024006249186409737,0.34758,0.003971397738831999,0.8243600000000001,0.005928996542417594,0.47678000000000004,0.008359844496161402,0.571510924398899,0.024544568841596698,1.8283806661764779,0.0743682804300835,1.256869741777579,0.05024942014710702,0.8167567827484824,0.035793500953099036,2.141703255971273,0.09133277235925008,1.3249464732227905,0.05564124203722529,0.8167567827484824,0.035793500953099036,2.2475382447242738,0.10278631515219455,1.4307814619757913,0.0672893636113213
near_missing_tail,inftask,none,0.6036581818181819,0.03405266679281489,0.4274,0.028911329959031624,0.46014,0.01813196073236427,0.7541399999999999,0.08514386648490892,0.294,0.09901913956402571,0.5964649974927305,0.05061579795971028,0.7420760562022526,0.034122679404441504,0.14561105870952204,0.08392848258500474,0.6210371552543207,0.036928310422334146,0.785595460732778,0.05856425000898084,0.16455830547845726,0.09450415976759162,0.6210371552543207,0.036928310422334146,0.8001270443201065,0.06724302122397867,0.1790898890657858,0.10320993830410169
near_missing_tail,irm,none,0.6168909090909092,0.002416309938523645,0.42303999999999997,0.020970407721358213,0.46086,0.014102233865597327,0.77218,0.012081059556181273,0.31132,0.025907952447076932,0.6084006509557366,0.023701028066591596,1.3351078599691388,0.08649657495457344,0.7267072090134024,0.08228369408236404,0.7492387567054142,0.03155770086679327,1.5163276473681133,0.10794305846852004,0.7670888906626991,0.08439375363494629,0.7492387567054142,0.03155770086679327,1.577793949842453,0.1138508175164721,0.8285551931370388,0.08938061436416146
near_missing_tail,iro,none,0.6090272727272728,0.024378183411531792,0.42035999999999996,0.035759656038614245,0.45444000000000007,0.03176850641751986,0.7624799999999999,0.07627668057801153,0.30804,0.08345695297577067,0.6174065927788616,0.03752943054780518,0.7230686793724695,0.04642733183590061,0.10566208659360801,0.08246865626641911,0.636150236427784,0.025586380589005274,0.7566631774107615,0.07187532450344732,0.12051294098297757,0.09563769996586308,0.636150236427784,0.025586380589005274,0.7676029533147812,0.07990647309514437,0.1314527168869972,0.10370763991759414
