condition,algorithm,seed,lambda,domain_id,train_count,test_accuracy,loss,empirical_weight,deployment_weight,source,alpha_eval,head_domain_id,tail_domain_id,is_head_domain,is_tail_domain
near_missing_tail,irm,1,,0.8,0,0.4911,1.4186001420021057,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,irm,1,,0.9,50,0.4508,1.53385591506958,0.00625,0.09090909090909091,main_eval,,0.1,0.9,0,1
near_missing_tail,irm,1,,1.0,0,0.4125,1.636705994606018,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
missing_tail,irm,3,,0.0,0,0.8741,0.28885717689991,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
missing_tail,irm,3,,0.1,6000,0.8231,0.4933314770460129,0.75,0.09090909090909091,main_eval,,0.1,0.9,1,0
missing_tail,irm,3,,0.2,1500,0.764,0.707258939743042,0.1875,0.09090909090909091,main_eval,,0.1,0.9,0,0
missing_tail,irm,3,,0.3,0,0.7113,0.9138074815273285,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
missing_tail,irm,3,,0.4,0,0.6504,1.1483429074287415,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
missing_tail,irm,3,,0.5,500,0.5943,1.3164405822753906,0.0625,0.09090909090909091,main_eval,,0.1,0.9,0,0
missing_tail,irm,3,,0.6,0,0.5479,1.51334810256958,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
missing_tail,irm,3,,0.7,0,0.4923,1.7374495267868042,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
missing_tail,irm,3,,0.8,0,0.4308,1.9684216380119324,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
missing_tail,irm,3,,0.9,0,0.3804,2.1506645679473877,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,1
missing_tail,irm,3,,1.0,0,0.3184,2.395315647125244,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,iro,3,,0.0,0,0.656,0.6440242826938629,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,iro,3,,0.1,2000,0.6603,0.6426626443862915,0.25,0.09090909090909091,main_eval,,0.1,0.9,1,0
balanced_visible,iro,3,,0.2,2000,0.6675,0.6407268643379211,0.25,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,iro,3,,0.3,0,0.6598,0.6322069764137268,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,iro,3,,0.4,0,0.6651,0.6317194104194641,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,iro,3,,0.5,2000,0.6637,0.6336837708950043,0.25,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,iro,3,,0.6,0,0.6651,0.6344068646430969,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,iro,3,,0.7,0,0.6651,0.6319562792778015,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,iro,3,,0.8,0,0.6566,0.6380006074905396,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,iro,3,,0.9,2000,0.6684,0.6341187655925751,0.25,0.09090909090909091,main_eval,,0.1,0.9,0,1
balanced_visible,iro,3,,1.0,0,0.6682,0.631936639547348,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,3,,0.0,0,0.706,0.9249680042266846,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,3,,0.1,2000,0.6889,0.9962199628353119,0.25,0.09090909090909091,main_eval,,0.1,0.9,1,0
balanced_visible,erm,3,,0.2,2000,0.6817,1.019247829914093,0.25,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,3,,0.3,0,0.6756,1.0536969304084778,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,3,,0.4,0,0.6638,1.1261839866638184,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,3,,0.5,2000,0.6462,1.1771247386932373,0.25,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,3,,0.6,0,0.6342,1.2176364660263062,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,3,,0.7,0,0.6181,1.304959774017334,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,3,,0.8,0,0.6091,1.3278827667236328,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,3,,0.9,2000,0.6029,1.3592893481254578,0.25,0.09090909090909091,main_eval,,0.1,0.9,0,1
balanced_visible,erm,3,,1.0,0,0.5868,1.4150894284248352,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,3,,0.0,0,0.9036,0.2609373405575752,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,3,,0.1,5000,0.8328,0.612105131149292,0.625,0.09090909090909091,main_eval,,0.1,0.9,1,0
long_tail_visible,erm,3,,0.2,2000,0.766,0.9459195733070374,0.25,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,3,,0.3,0,0.7011,1.2633059620857239,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,3,,0.4,0,0.6375,1.594619333744049,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,3,,0.5,800,0.5728,1.9115801453590393,0.1,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,3,,0.6,0,0.5102,2.2086061239242554,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,3,,0.7,0,0.4365,2.596217393875122,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,3,,0.8,0,0.3744,2.883465528488159,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,3,,0.9,200,0.309,3.192688465118408,0.025,0.09090909090909091,main_eval,,0.1,0.9,0,1
long_tail_visible,erm,3,,1.0,0,0.2378,3.559166431427002,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,irm,0,,0.0,0,0.8006,0.5031566321849823,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,irm,0,,0.1,5000,0.765,0.608215868473053,0.625,0.09090909090909091,main_eval,,0.1,0.9,1,0
long_tail_visible,irm,0,,0.2,2000,0.7276,0.7190581858158112,0.25,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,irm,0,,0.3,0,0.6946,0.83198082447052,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,irm,0,,0.4,0,0.6616,0.9283667802810669,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,irm,0,,0.5,800,0.6305,1.0021969974040985,0.1,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,irm,0,,0.6,0,0.594,1.1318512558937073,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,irm,0,,0.7,0,0.5655,1.211556315422058,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,irm,0,,0.8,0,0.5314,1.3010255098342896,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,irm,0,,0.9,200,0.4898,1.4429584741592407,0.025,0.09090909090909091,main_eval,,0.1,0.9,0,1
long_tail_visible,irm,0,,1.0,0,0.4634,1.5189822316169739,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,groupdro,0,,0.0,0,0.9347,0.18521550297737122,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,groupdro,0,,0.1,5800,0.8595,0.5500497221946716,0.725,0.09090909090909091,main_eval,,0.1,0.9,1,0
near_missing_tail,groupdro,0,,0.2,1800,0.778,0.9190883338451385,0.225,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,groupdro,0,,0.3,0,0.695,1.320206105709076,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,groupdro,0,,0.4,0,0.6251,1.6864912509918213,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,groupdro,0,,0.5,350,0.5576,1.9933494329452515,0.04375,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,groupdro,0,,0.6,0,0.4761,2.4210684299468994,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,groupdro,0,,0.7,0,0.4035,2.750535488128662,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,groupdro,0,,0.8,0,0.3312,3.0966920852661133,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,groupdro,0,,0.9,50,0.2452,3.5387109518051147,0.00625,0.09090909090909091,main_eval,,0.1,0.9,0,1
near_missing_tail,groupdro,0,,1.0,0,0.1733,3.8716577291488647,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,0,,0.0,0,0.914,0.2530779093503952,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,0,,0.1,5000,0.8454,0.5966571569442749,0.625,0.09090909090909091,main_eval,,0.1,0.9,1,0
long_tail_visible,erm,0,,0.2,2000,0.7683,0.9434833824634552,0.25,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,0,,0.3,0,0.6981,1.2987574934959412,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,0,,0.4,0,0.6324,1.6210511326789856,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,0,,0.5,800,0.5717,1.9164144396781921,0.1,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,0,,0.6,0,0.4998,2.2986364364624023,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,0,,0.7,0,0.4337,2.5990469455718994,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,0,,0.8,0,0.3627,2.916736364364624,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,0,,0.9,200,0.2833,3.3361032009124756,0.025,0.09090909090909091,main_eval,,0.1,0.9,0,1
long_tail_visible,erm,0,,1.0,0,0.2237,3.621711850166321,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,iro,0,,0.0,0,0.8744,0.45325373113155365,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,iro,0,,0.1,5800,0.8152,0.4975550025701523,0.725,0.09090909090909091,main_eval,,0.1,0.9,1,0
near_missing_tail,iro,0,,0.2,1800,0.7601,0.5422268509864807,0.225,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,iro,0,,0.3,0,0.7015,0.5840039849281311,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,iro,0,,0.4,0,0.6613,0.6408092081546783,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,iro,0,,0.5,350,0.6031,0.7159762978553772,0.04375,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,iro,0,,0.6,0,0.5526,0.7812361717224121,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,iro,0,,0.7,0,0.4962,0.8636328876018524,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,iro,0,,0.8,0,0.4518,0.9324416816234589,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,iro,0,,0.9,50,0.3964,1.0003728866577148,0.00625,0.09090909090909091,main_eval,,0.1,0.9,0,1
near_missing_tail,iro,0,,1.0,0,0.3502,1.0632925629615784,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,irm,2,,0.0,0,0.7068,0.8092331290245056,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,irm,2,,0.1,2000,0.7024,0.8442775309085846,0.25,0.09090909090909091,main_eval,,0.1,0.9,1,0
balanced_visible,irm,2,,0.2,2000,0.698,0.8431642353534698,0.25,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,irm,2,,0.3,0,0.6815,0.8956760466098785,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,irm,2,,0.4,0,0.6686,0.9317800998687744,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,irm,2,,0.5,2000,0.6605,0.9613475799560547,0.25,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,irm,2,,0.6,0,0.6508,0.9979084730148315,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,irm,2,,0.7,0,0.645,1.0283041596412659,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,irm,2,,0.8,0,0.635,1.074823260307312,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,irm,2,,0.9,2000,0.6303,1.0925143361091614,0.25,0.09090909090909091,main_eval,,0.1,0.9,0,1
balanced_visible,irm,2,,1.0,0,0.6075,1.15362548828125,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,groupdro,3,,0.0,0,0.9332,0.17051222920417786,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,groupdro,3,,0.1,5800,0.8514,0.5441519916057587,0.725,0.09090909090909091,main_eval,,0.1,0.9,1,0
near_missing_tail,groupdro,3,,0.2,1800,0.7748,0.9234665334224701,0.225,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,groupdro,3,,0.3,0,0.7035,1.2843067646026611,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,groupdro,3,,0.4,0,0.6286,1.6485748291015625,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
